"fecha","año","mes","est","Phylum","Clase","Orden","Familia","Género","taxa","conteo"
2019-05-01,2019,5,"LC-04","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2019-05-01,2019,5,"LC-04","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2019-05-01,2019,5,"LC-04","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",16
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",3
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
2019-05-01,2019,5,"LC-05","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2019-05-01,2019,5,"LC-05","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",603
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",22
2019-05-01,2019,5,"LC-05","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",2
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",2
2019-05-01,2019,5,"LC-05","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Golenkinia","Golenkinia",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capuchina",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","Kirchneriella",5
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya",0
2019-05-01,2019,5,"LC-05","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Lepocinclis","Lepocinclis",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Lyngbya","Lyngbya lagerhemii",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chamaesiphonaceae","Merismopedia","Merismopedia",5
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Micractinium","Micractinium",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis","Microcystis sp",6
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium tortilé",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium griffithi",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Oscillatoria","Oscillatoria",64
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Pandorina","Pandorina",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Trebouxiophyceae","Oocystales","Oocystaceae","Pachycladella","Pachycladella",0
2019-05-01,2019,5,"LC-05","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Phacus","Phacus",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix","Planktothrix",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",19
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",3
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",4
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2019-05-01,2019,5,"LC-05","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2019-05-01,2019,5,"LC-05","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2019-05-01,2019,5,"LC-05","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",4
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2019-05-01,2019,5,"LC-05","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2019-05-01,2019,5,"LC-05","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",9
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",9
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
2019-06-01,2019,6,"LC-01","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2019-06-01,2019,6,"LC-01","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",629
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",12
2019-06-01,2019,6,"LC-01","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",4
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",5
2019-06-01,2019,6,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Golenkinia","Golenkinia",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capuchina",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","Kirchneriella",5
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya",0
2019-06-01,2019,6,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Lepocinclis","Lepocinclis",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Lyngbya","Lyngbya lagerhemii",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chamaesiphonaceae","Merismopedia","Merismopedia",12
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Micractinium","Micractinium",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis","Microcystis sp",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium tortilé",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium griffithi",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Oscillatoria","Oscillatoria",77
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Pandorina","Pandorina",4
2019-06-01,2019,6,"LC-01","Chlorophyta","Trebouxiophyceae","Oocystales","Oocystaceae","Pachycladella","Pachycladella",1
2019-06-01,2019,6,"LC-01","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Phacus","Phacus",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix","Planktothrix",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",17
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",4
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",1
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",3
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2019-06-01,2019,6,"LC-01","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2019-06-01,2019,6,"LC-01","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2019-06-01,2019,6,"LC-01","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",3
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2019-06-01,2019,6,"LC-01","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2019-06-01,2019,6,"LC-01","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",34
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",9
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
2019-06-01,2019,6,"LC-02","Miozoa","Dinophyceae","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium",0
2019-06-01,2019,6,"LC-02","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Cyclotella","Cyclotella",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermopsis","Cylindrospermopsis",710
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Cylindrospermun","Cylindrospermun",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Chlorella",19
2019-06-01,2019,6,"LC-02","Charophyta","Zygnematophyceae","Zygnematales","Closteriaceae","Closterium","Closterium",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrum","Coelastrum",3
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Coelosphaerium","Coelosphaerium",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Chroococcus","Chroococcus",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Coscinosicaceae","Coscinodiscus","Coscinodiscus",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia tetrapoda",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","incertae sedis","incertae sedis","Crucigenia","Crucigenia irregularis",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Chlorellales","Chlorellaceae","Dyctiosphaerium","Dyctiosphaerium",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Eudorina","Eudorina",0
2019-06-01,2019,6,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena","Euglena",1
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gloeocapsaceae","Gloeocapsa","Gloeocapsa",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Gomphosphaeria","Gomphosphaeria lacustris",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Neochloridaceae","Golenkinia","Golenkinia",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","Fragilaria capuchina",12
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","Kirchneriella",6
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya",0
2019-06-01,2019,6,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Lepocinclis","Lepocinclis",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Lyngbya","Lyngbya lagerhemii",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chamaesiphonaceae","Merismopedia","Merismopedia",44
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Micractinium","Micractinium",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Microcystis","Microcystis sp",9
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium tortilé",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Monoraphidium griffithi",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Oscillatoriaceae","Oscillatoria","Oscillatoria",96
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Volvocales","Volvocaceae","Pandorina","Pandorina",1
2019-06-01,2019,6,"LC-02","Chlorophyta","Trebouxiophyceae","Oocystales","Oocystaceae","Pachycladella","Pachycladella",0
2019-06-01,2019,6,"LC-02","Euglenozoa","Euglenoidea","Euglenida","Phacidae","Phacus","Phacus",2
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix","Planktothrix",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Planktolyngbya","Planktolyngbya sp",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena","Pseudanabaena",3
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Raphidiopsis","Raphidiopsis",29
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Rivularia","Rivularia",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus acuminatus",7
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus cuadricauda",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Scenedesmus dimorphus",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Selenastrum","Selenastrum",16
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Snowella","Snowella",0
2019-06-01,2019,6,"LC-02","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Surirella",0
2019-06-01,2019,6,"LC-02","Charophyta","Zygnematophyceae","Zygnematales","Desmidiaceae","Staurastrum","Staurastrum",0
2019-06-01,2019,6,"LC-02","Ochrophyta","Bacillariophyceae","Thalassiosirales","Stephanodicaceae","Stephanodiscus","Stephanodiscus",7
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus",4
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Tetrastrum","Tetrastrum",0
2019-06-01,2019,6,"LC-02","Chlorophyta","Chlorophyceae","Chlamydomonadales","Treubariaceae","Treubaria","Treubaria",0
2019-06-01,2019,6,"LC-02","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Gomphosphaeriaceae","Woronichinia","Woronichinia",0
2019-06-01,2019,6,"LC-03","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Actinastrum","Actinastrum sp",0
2019-06-01,2019,6,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","Anacystis","Anacystis",0
2019-06-01,2019,6,"LC-03","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus",12
2019-06-01,2019,6,"LC-03","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus",6
2019-06-01,2019,6,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Aphanizomenon","Aphanizomenon",0
2019-06-01,2019,6,"LC-03","Cyanobacteria","Cyanobacteriia","Synechococcales","Merismopediaceae","Aphanocapsa","Aphanocapsa",0
2019-06-01,2019,6,"LC-03","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Arthrospira","Arthrospira",0
2019-06-01,2019,6,"LC-03","Bacillariophyta","Bacillariophyceae","Aulacoseirales","Aulacoseiraceae","Aulacoseira","Aulacoseira",0
2019-06-01,2019,6,"LC-03","Chlorophyta","Trebouxiophyceae","Trebouxiales","Botryococcaceae","Botryococcus","Botryococcus",0
