"","year","month","est","taxa","count"
"13294",2018,6,2,"Micractinium",0
"13295",2018,6,2,"Microcystis sp",0
"13296",2018,6,2,"Monoraphydium tortilé",0
"13297",2018,6,2,"Monoraphydium griffithi",6
"13298",2018,6,2,"Navicula",0
"13299",2018,6,2,"Nitzchia",0
"13300",2018,6,2,"Oscillatoria",3
"13301",2018,6,2,"Pandorina",0
"13302",2018,6,2,"Pachycladella",0
"13303",2018,6,2,"Phacus",0
"13304",2018,6,2,"Plantotrix",4
"13305",2018,6,2,"Planctolyngbya sp",0
"13306",2018,6,2,"Pseudo Anabaena",0
"13307",2018,6,2,"Raphidiopsis",4
"13308",2018,6,2,"Rivularia",0
"13309",2018,6,2,"Scenedesmus acuminatus",0
"13310",2018,6,2,"Scenedesmus cuadricauda",0
"13311",2018,6,2,"Scenedesmus dimorphus",0
"13312",2018,6,2,"Selenastrum",0
"13313",2018,6,2,"Snowella",0
"13314",2018,6,2,"Surirella",0
"13315",2018,6,2,"Staurastrum",0
"13316",2018,6,2,"Stephanodiscus",0
"13317",2018,6,2,"Synechoccocus",0
"13318",2018,6,2,"Tetrastrum",0
"13319",2018,6,2,"Treubaria",0
"13320",2018,6,2,"Woronichinia",0
"13321",2018,6,3,"Anacystis",3
"13322",2018,6,3,"Ankistrodesmus",3
"13323",2018,6,3,"Ankistrodesmus falcatus",0
"13324",2018,6,3,"Aphanizomenon",0
"13325",2018,6,3,"Aphanocapsa",0
"13326",2018,6,3,"Arthrospira",0
"13327",2018,6,3,"Aulacoseira",2
"13328",2018,6,3,"Botryococcus",0
"13329",2018,6,3,"Ceratium",0
"13330",2018,6,3,"Cyclotella",0
"13331",2018,6,3,"Cilindrospermopsis",792
"13332",2018,6,3,"Cilindrospermun",0
"13333",2018,6,3,"Cimbela",0
"13334",2018,6,3,"Chlorella",5
"13335",2018,6,3,"Closterium",0
"13336",2018,6,3,"Coelastrum",0
"13337",2018,6,3,"Coelosphaerium",4
"13338",2018,6,3,"Chroococcus",0
"13339",2018,6,3,"Coscinodiscus",0
"13340",2018,6,3,"Crucigenia tetrapoda",0
"13341",2018,6,3,"Crucigenia irregularis",0
"13342",2018,6,3,"Dyctiosphaerium",0
"13343",2018,6,3,"Eudorina",0
"13344",2018,6,3,"Euglena",1
"13345",2018,6,3,"Gloeopcapsa",5
"13346",2018,6,3,"Gomphosphaeria lacustris",0
"13347",2018,6,3,"Golenkinia",0
"13348",2018,6,3,"Fragilaria capuchina",1
"13349",2018,6,3,"Kirchneirella",11
"13350",2018,6,3,"Leptolyngbya",25
"13351",2018,6,3,"Leponcinclis",0
"13352",2018,6,3,"Lyngbya lagerhemii",0
"13353",2018,6,3,"Merismopedia",4
"13354",2018,6,3,"Micractinium",0
"13355",2018,6,3,"Microcystis sp",0
"13356",2018,6,3,"Monoraphydium tortilé",0
"13357",2018,6,3,"Monoraphydium griffithi",0
"13358",2018,6,3,"Navicula",0
"13359",2018,6,3,"Nitzchia",0
"13360",2018,6,3,"Oscillatoria",13
"13361",2018,6,3,"Pandorina",0
"13362",2018,6,3,"Pachycladella",0
"13363",2018,6,3,"Phacus",0
"13364",2018,6,3,"Plantotrix",2
"13365",2018,6,3,"Planctolyngbya sp",0
"13366",2018,6,3,"Pseudo Anabaena",0
"13367",2018,6,3,"Raphidiopsis",11
"13368",2018,6,3,"Rivularia",0
"13369",2018,6,3,"Scenedesmus acuminatus",2
"13370",2018,6,3,"Scenedesmus cuadricauda",0
"13371",2018,6,3,"Scenedesmus dimorphus",0
"13372",2018,6,3,"Selenastrum",7
"13373",2018,6,3,"Snowella",0
"13374",2018,6,3,"Surirella",0
"13375",2018,6,3,"Staurastrum",0
"13376",2018,6,3,"Stephanodiscus",0
"13377",2018,6,3,"Synechoccocus",1
"13378",2018,6,3,"Tetrastrum",0
"13379",2018,6,3,"Treubaria",0
"13380",2018,6,3,"Woronichinia",0
"13381",2018,6,4,"Anacystis",4
"13382",2018,6,4,"Ankistrodesmus",0
"13383",2018,6,4,"Ankistrodesmus falcatus",0
"13384",2018,6,4,"Aphanizomenon",0
"13385",2018,6,4,"Aphanocapsa",0
"13386",2018,6,4,"Arthrospira",0
"13387",2018,6,4,"Aulacoseira",0
"13388",2018,6,4,"Botryococcus",0
"13389",2018,6,4,"Ceratium",0
"13390",2018,6,4,"Cyclotella",0
"13391",2018,6,4,"Cilindrospermopsis",458
"13392",2018,6,4,"Cilindrospermun",0
"13393",2018,6,4,"Cimbela",0
"13394",2018,6,4,"Chlorella",6
"13395",2018,6,4,"Closterium",0
"13396",2018,6,4,"Coelastrum",0
"13397",2018,6,4,"Coelosphaerium",0
"13398",2018,6,4,"Chroococcus",0
"13399",2018,6,4,"Coscinodiscus",0
"13400",2018,6,4,"Crucigenia tetrapoda",0
"13401",2018,6,4,"Crucigenia irregularis",0
"13402",2018,6,4,"Dyctiosphaerium",0
"13403",2018,6,4,"Eudorina",5
"13404",2018,6,4,"Euglena",0
"13405",2018,6,4,"Gloeopcapsa",3
"13406",2018,6,4,"Gomphosphaeria lacustris",0
"13407",2018,6,4,"Golenkinia",0
"13408",2018,6,4,"Fragilaria capuchina",0
"13409",2018,6,4,"Kirchneirella",2
"13410",2018,6,4,"Leptolyngbya",29
"13411",2018,6,4,"Leponcinclis",0
"13412",2018,6,4,"Lyngbya lagerhemii",0
"13413",2018,6,4,"Merismopedia",3
"13414",2018,6,4,"Micractinium",0
"13415",2018,6,4,"Microcystis sp",6
"13416",2018,6,4,"Monoraphydium tortilé",0
"13417",2018,6,4,"Monoraphydium griffithi",3
"13418",2018,6,4,"Navicula",5
"13419",2018,6,4,"Nitzchia",0
"13420",2018,6,4,"Oscillatoria",0
"13421",2018,6,4,"Pandorina",0
"13422",2018,6,4,"Pachycladella",0
"13423",2018,6,4,"Phacus",0
"13424",2018,6,4,"Plantotrix",13
"13425",2018,6,4,"Planctolyngbya sp",0
"13426",2018,6,4,"Pseudo Anabaena",0
"13427",2018,6,4,"Raphidiopsis",0
"13428",2018,6,4,"Rivularia",0
"13429",2018,6,4,"Scenedesmus acuminatus",0
"13430",2018,6,4,"Scenedesmus cuadricauda",0
"13431",2018,6,4,"Scenedesmus dimorphus",3
"13432",2018,6,4,"Selenastrum",0
"13433",2018,6,4,"Snowella",0
"13434",2018,6,4,"Surirella",0
"13435",2018,6,4,"Staurastrum",0
"13436",2018,6,4,"Stephanodiscus",0
"13437",2018,6,4,"Synechoccocus",3
"13438",2018,6,4,"Tetrastrum",0
"13439",2018,6,4,"Treubaria",0
"13440",2018,6,4,"Woronichinia",0
"13441",2018,6,5,"Anacystis",5
"13442",2018,6,5,"Ankistrodesmus",0
"13443",2018,6,5,"Ankistrodesmus falcatus",0
"13444",2018,6,5,"Aphanizomenon",0
"13445",2018,6,5,"Aphanocapsa",0
"13446",2018,6,5,"Arthrospira",0
"13447",2018,6,5,"Aulacoseira",0
"13448",2018,6,5,"Botryococcus",0
"13449",2018,6,5,"Ceratium",0
"13450",2018,6,5,"Cyclotella",0
"13451",2018,6,5,"Cilindrospermopsis",640
"13452",2018,6,5,"Cilindrospermun",0
"13453",2018,6,5,"Cimbela",3
"13454",2018,6,5,"Chlorella",0
"13455",2018,6,5,"Closterium",0
"13456",2018,6,5,"Coelastrum",1
"13457",2018,6,5,"Coelosphaerium",0
"13458",2018,6,5,"Chroococcus",0
"13459",2018,6,5,"Coscinodiscus",0
"13460",2018,6,5,"Crucigenia tetrapoda",0
"13461",2018,6,5,"Crucigenia irregularis",0
"13462",2018,6,5,"Dyctiosphaerium",0
"13463",2018,6,5,"Eudorina",3
"13464",2018,6,5,"Euglena",0
"13465",2018,6,5,"Gloeopcapsa",3
"13466",2018,6,5,"Gomphosphaeria lacustris",0
"13467",2018,6,5,"Golenkinia",0
"13468",2018,6,5,"Fragilaria capuchina",1
"13469",2018,6,5,"Kirchneirella",3
"13470",2018,6,5,"Leptolyngbya",4
"13471",2018,6,5,"Leponcinclis",0
"13472",2018,6,5,"Lyngbya lagerhemii",0
"13473",2018,6,5,"Merismopedia",2
"13474",2018,6,5,"Micractinium",0
"13475",2018,6,5,"Microcystis sp",6
"13476",2018,6,5,"Monoraphydium tortilé",0
"13477",2018,6,5,"Monoraphydium griffithi",3
"13478",2018,6,5,"Navicula",5
"13479",2018,6,5,"Nitzchia",0
"13480",2018,6,5,"Oscillatoria",0
"13481",2018,6,5,"Pandorina",0
"13482",2018,6,5,"Pachycladella",0
"13483",2018,6,5,"Phacus",0
"13484",2018,6,5,"Plantotrix",13
"13485",2018,6,5,"Planctolyngbya sp",0
"13486",2018,6,5,"Pseudo Anabaena",0
"13487",2018,6,5,"Raphidiopsis",0
"13488",2018,6,5,"Rivularia",0
"13489",2018,6,5,"Scenedesmus acuminatus",0
"13490",2018,6,5,"Scenedesmus cuadricauda",0
"13491",2018,6,5,"Scenedesmus dimorphus",0
"13492",2018,6,5,"Selenastrum",2
"13493",2018,6,5,"Snowella",0
"13494",2018,6,5,"Surirella",0
"13495",2018,6,5,"Staurastrum",0
"13496",2018,6,5,"Stephanodiscus",0
"13497",2018,6,5,"Synechoccocus",0
"13498",2018,6,5,"Tetrastrum",0
"13499",2018,6,5,"Treubaria",0
"13500",2018,6,5,"Woronichinia",0
"13501",2018,7,1,"Anacystis",4
"13502",2018,7,1,"Ankistrodesmus",0
"13503",2018,7,1,"Ankistrodesmus falcatus",0
"13504",2018,7,1,"Aphanizomenon",0
"13505",2018,7,1,"Aphanocapsa",0
"13506",2018,7,1,"Arthrospira",0
"13507",2018,7,1,"Aulacoseira",0
"13508",2018,7,1,"Botryococcus",0
"13509",2018,7,1,"Ceratium",0
"13510",2018,7,1,"Cyclotella",2
"13511",2018,7,1,"Cilindrospermopsis",444
"13512",2018,7,1,"Cilindrospermun",0
"13513",2018,7,1,"Cimbela",0
"13514",2018,7,1,"Chlorella",3
"13515",2018,7,1,"Closterium",0
"13516",2018,7,1,"Coelastrum",0
"13517",2018,7,1,"Coelosphaerium",0
"13518",2018,7,1,"Chroococcus",0
"13519",2018,7,1,"Coscinodiscus",0
"13520",2018,7,1,"Crucigenia tetrapoda",0
"13521",2018,7,1,"Crucigenia irregularis",0
"13522",2018,7,1,"Dyctiosphaerium",0
"13523",2018,7,1,"Eudorina",1
"13524",2018,7,1,"Euglena",0
"13525",2018,7,1,"Gloeopcapsa",0
"13526",2018,7,1,"Gomphosphaeria lacustris",0
"13527",2018,7,1,"Golenkinia",0
"13528",2018,7,1,"Fragilaria capuchina",0
"13529",2018,7,1,"Kirchneirella",0
"13530",2018,7,1,"Leptolyngbya",5
"13531",2018,7,1,"Leponcinclis",0
"13532",2018,7,1,"Lyngbya lagerhemii",0
"13533",2018,7,1,"Merismopedia",1
"13534",2018,7,1,"Micractinium",0
"13535",2018,7,1,"Microcystis sp",0
"13536",2018,7,1,"Monoraphydium tortilé",0
"13537",2018,7,1,"Monoraphydium griffithi",6
"13538",2018,7,1,"Navicula",0
"13539",2018,7,1,"Nitzchia",0
"13540",2018,7,1,"Oscillatoria",3
"13541",2018,7,1,"Pandorina",0
"13542",2018,7,1,"Pachycladella",0
"13543",2018,7,1,"Phacus",3
"13544",2018,7,1,"Plantotrix",2
"13545",2018,7,1,"Planctolyngbya sp",0
"13546",2018,7,1,"Pseudo Anabaena",0
"13547",2018,7,1,"Raphidiopsis",6
"13548",2018,7,1,"Rivularia",0
"13549",2018,7,1,"Scenedesmus acuminatus",1
"13550",2018,7,1,"Scenedesmus cuadricauda",0
"13551",2018,7,1,"Scenedesmus dimorphus",0
"13552",2018,7,1,"Selenastrum",0
"13553",2018,7,1,"Snowella",0
"13554",2018,7,1,"Surirella",0
"13555",2018,7,1,"Staurastrum",0
"13556",2018,7,1,"Stephanodiscus",0
"13557",2018,7,1,"Synechoccocus",0
"13558",2018,7,1,"Tetrastrum",0
"13559",2018,7,1,"Treubaria",0
"13560",2018,7,1,"Woronichinia",0
"13561",2018,7,2,"Anacystis",2
"13562",2018,7,2,"Ankistrodesmus",0
"13563",2018,7,2,"Ankistrodesmus falcatus",0
"13564",2018,7,2,"Aphanizomenon",0
"13565",2018,7,2,"Aphanocapsa",0
"13566",2018,7,2,"Arthrospira",0
"13567",2018,7,2,"Aulacoseira",0
"13568",2018,7,2,"Botryococcus",0
"13569",2018,7,2,"Ceratium",0
"13570",2018,7,2,"Cyclotella",0
"13571",2018,7,2,"Cilindrospermopsis",320
"13572",2018,7,2,"Cilindrospermun",0
"13573",2018,7,2,"Cimbela",0
"13574",2018,7,2,"Chlorella",1
"13575",2018,7,2,"Closterium",0
"13576",2018,7,2,"Coelastrum",0
"13577",2018,7,2,"Coelosphaerium",0
"13578",2018,7,2,"Chroococcus",0
"13579",2018,7,2,"Coscinodiscus",0
"13580",2018,7,2,"Crucigenia tetrapoda",0
"13581",2018,7,2,"Crucigenia irregularis",0
"13582",2018,7,2,"Dyctiosphaerium",0
"13583",2018,7,2,"Eudorina",0
"13584",2018,7,2,"Euglena",0
"13585",2018,7,2,"Gloeopcapsa",0
"13586",2018,7,2,"Gomphosphaeria lacustris",0
"13587",2018,7,2,"Golenkinia",0
"13588",2018,7,2,"Fragilaria capuchina",0
"13589",2018,7,2,"Kirchneirella",1
"13590",2018,7,2,"Leptolyngbya",36
"13591",2018,7,2,"Leponcinclis",0
"13592",2018,7,2,"Lyngbya lagerhemii",0
"13593",2018,7,2,"Merismopedia",4
"13594",2018,7,2,"Micractinium",0
"13595",2018,7,2,"Microcystis sp",0
"13596",2018,7,2,"Monoraphydium tortilé",0
"13597",2018,7,2,"Monoraphydium griffithi",34
"13598",2018,7,2,"Navicula",0
"13599",2018,7,2,"Nitzchia",0
"13600",2018,7,2,"Oscillatoria",0
"13601",2018,7,2,"Pandorina",0
"13602",2018,7,2,"Pachycladella",0
"13603",2018,7,2,"Phacus",3
"13604",2018,7,2,"Plantotrix",0
"13605",2018,7,2,"Planctolyngbya sp",0
"13606",2018,7,2,"Pseudo Anabaena",0
"13607",2018,7,2,"Raphidiopsis",4
"13608",2018,7,2,"Rivularia",0
"13609",2018,7,2,"Scenedesmus acuminatus",4
"13610",2018,7,2,"Scenedesmus cuadricauda",0
"13611",2018,7,2,"Scenedesmus dimorphus",3
"13612",2018,7,2,"Selenastrum",2
"13613",2018,7,2,"Snowella",0
"13614",2018,7,2,"Surirella",0
"13615",2018,7,2,"Staurastrum",0
"13616",2018,7,2,"Stephanodiscus",0
"13617",2018,7,2,"Synechoccocus",0
"13618",2018,7,2,"Tetrastrum",0
"13619",2018,7,2,"Treubaria",0
"13620",2018,7,2,"Woronichinia",4
"13621",2018,7,3,"Anacystis",0
"13622",2018,7,3,"Ankistrodesmus",3
"13623",2018,7,3,"Ankistrodesmus falcatus",0
"13624",2018,7,3,"Aphanizomenon",0
"13625",2018,7,3,"Aphanocapsa",0
"13626",2018,7,3,"Arthrospira",0
"13627",2018,7,3,"Aulacoseira",0
"13628",2018,7,3,"Botryococcus",1
"13629",2018,7,3,"Ceratium",0
"13630",2018,7,3,"Cyclotella",0
"13631",2018,7,3,"Cilindrospermopsis",945
"13632",2018,7,3,"Cilindrospermun",8
"13633",2018,7,3,"Cimbela",0
"13634",2018,7,3,"Chlorella",0
"13635",2018,7,3,"Closterium",0
"13636",2018,7,3,"Coelastrum",0
"13637",2018,7,3,"Coelosphaerium",0
"13638",2018,7,3,"Chroococcus",0
"13639",2018,7,3,"Coscinodiscus",0
"13640",2018,7,3,"Crucigenia tetrapoda",1
"13641",2018,7,3,"Crucigenia irregularis",0
"13642",2018,7,3,"Dyctiosphaerium",0
"13643",2018,7,3,"Eudorina",0
"13644",2018,7,3,"Euglena",0
"13645",2018,7,3,"Gloeopcapsa",1
"13646",2018,7,3,"Gomphosphaeria lacustris",0
"13647",2018,7,3,"Golenkinia",0
"13648",2018,7,3,"Fragilaria capuchina",0
"13649",2018,7,3,"Kirchneirella",0
"13650",2018,7,3,"Leptolyngbya",0
"13651",2018,7,3,"Leponcinclis",0
"13652",2018,7,3,"Lyngbya lagerhemii",0
"13653",2018,7,3,"Merismopedia",0
"13654",2018,7,3,"Micractinium",0
"13655",2018,7,3,"Microcystis sp",0
"13656",2018,7,3,"Monoraphydium tortilé",2
"13657",2018,7,3,"Monoraphydium griffithi",0
"13658",2018,7,3,"Navicula",12
"13659",2018,7,3,"Nitzchia",0
"13660",2018,7,3,"Oscillatoria",0
"13661",2018,7,3,"Pandorina",3
"13662",2018,7,3,"Pachycladella",1
"13663",2018,7,3,"Phacus",0
"13664",2018,7,3,"Plantotrix",14
"13665",2018,7,3,"Planctolyngbya sp",0
"13666",2018,7,3,"Pseudo Anabaena",4
"13667",2018,7,3,"Raphidiopsis",13
"13668",2018,7,3,"Rivularia",0
"13669",2018,7,3,"Scenedesmus acuminatus",0
"13670",2018,7,3,"Scenedesmus cuadricauda",0
"13671",2018,7,3,"Scenedesmus dimorphus",0
"13672",2018,7,3,"Selenastrum",0
"13673",2018,7,3,"Snowella",0
"13674",2018,7,3,"Surirella",0
"13675",2018,7,3,"Staurastrum",0
"13676",2018,7,3,"Stephanodiscus",0
"13677",2018,7,3,"Synechoccocus",1
"13678",2018,7,3,"Tetrastrum",0
"13679",2018,7,3,"Treubaria",0
"13680",2018,7,3,"Woronichinia",0
"13681",2018,7,4,"Anacystis",0
"13682",2018,7,4,"Ankistrodesmus",2
"13683",2018,7,4,"Ankistrodesmus falcatus",0
"13684",2018,7,4,"Aphanizomenon",1
"13685",2018,7,4,"Aphanocapsa",1
"13686",2018,7,4,"Arthrospira",0
"13687",2018,7,4,"Aulacoseira",0
"13688",2018,7,4,"Botryococcus",0
"13689",2018,7,4,"Ceratium",0
"13690",2018,7,4,"Cyclotella",0
"13691",2018,7,4,"Cilindrospermopsis",876
"13692",2018,7,4,"Cilindrospermun",6
"13693",2018,7,4,"Cimbela",0
"13694",2018,7,4,"Chlorella",0
"13695",2018,7,4,"Closterium",0
"13696",2018,7,4,"Coelastrum",0
"13697",2018,7,4,"Coelosphaerium",0
"13698",2018,7,4,"Chroococcus",0
"13699",2018,7,4,"Coscinodiscus",0
"13700",2018,7,4,"Crucigenia tetrapoda",0
"13701",2018,7,4,"Crucigenia irregularis",0
"13702",2018,7,4,"Dyctiosphaerium",0
"13703",2018,7,4,"Eudorina",0
"13704",2018,7,4,"Euglena",1
"13705",2018,7,4,"Gloeopcapsa",0
"13706",2018,7,4,"Gomphosphaeria lacustris",2
"13707",2018,7,4,"Golenkinia",0
"13708",2018,7,4,"Fragilaria capuchina",5
"13709",2018,7,4,"Kirchneirella",0
"13710",2018,7,4,"Leptolyngbya",0
"13711",2018,7,4,"Leponcinclis",0
"13712",2018,7,4,"Lyngbya lagerhemii",0
"13713",2018,7,4,"Merismopedia",6
"13714",2018,7,4,"Micractinium",0
"13715",2018,7,4,"Microcystis sp",0
"13716",2018,7,4,"Monoraphydium tortilé",1
"13717",2018,7,4,"Monoraphydium griffithi",0
"13718",2018,7,4,"Navicula",23
"13719",2018,7,4,"Nitzchia",2
"13720",2018,7,4,"Oscillatoria",0
"13721",2018,7,4,"Pandorina",1
"13722",2018,7,4,"Pachycladella",0
"13723",2018,7,4,"Phacus",0
"13724",2018,7,4,"Plantotrix",11
"13725",2018,7,4,"Planctolyngbya sp",0
"13726",2018,7,4,"Pseudo Anabaena",1
"13727",2018,7,4,"Raphidiopsis",9
"13728",2018,7,4,"Rivularia",0
"13729",2018,7,4,"Scenedesmus acuminatus",0
"13730",2018,7,4,"Scenedesmus cuadricauda",0
"13731",2018,7,4,"Scenedesmus dimorphus",0
"13732",2018,7,4,"Selenastrum",0
"13733",2018,7,4,"Snowella",0
"13734",2018,7,4,"Surirella",0
"13735",2018,7,4,"Staurastrum",0
"13736",2018,7,4,"Stephanodiscus",0
"13737",2018,7,4,"Synechoccocus",0
"13738",2018,7,4,"Tetrastrum",0
"13739",2018,7,4,"Treubaria",1
"13740",2018,7,4,"Woronichinia",0
"13741",2018,7,5,"Anacystis",0
"13742",2018,7,5,"Ankistrodesmus",0
"13743",2018,7,5,"Ankistrodesmus falcatus",0
"13744",2018,7,5,"Aphanizomenon",0
"13745",2018,7,5,"Aphanocapsa",0
"13746",2018,7,5,"Arthrospira",0
"13747",2018,7,5,"Aulacoseira",0
"13748",2018,7,5,"Botryococcus",0
"13749",2018,7,5,"Ceratium",0
"13750",2018,7,5,"Cyclotella",0
"13751",2018,7,5,"Cilindrospermopsis",320
"13752",2018,7,5,"Cilindrospermun",0
"13753",2018,7,5,"Cimbela",0
"13754",2018,7,5,"Chlorella",3
"13755",2018,7,5,"Closterium",0
"13756",2018,7,5,"Coelastrum",0
"13757",2018,7,5,"Coelosphaerium",0
"13758",2018,7,5,"Chroococcus",0
"13759",2018,7,5,"Coscinodiscus",0
"13760",2018,7,5,"Crucigenia tetrapoda",0
"13761",2018,7,5,"Crucigenia irregularis",0
"13762",2018,7,5,"Dyctiosphaerium",0
"13763",2018,7,5,"Eudorina",1
"13764",2018,7,5,"Euglena",0
"13765",2018,7,5,"Gloeopcapsa",0
"13766",2018,7,5,"Gomphosphaeria lacustris",0
"13767",2018,7,5,"Golenkinia",0
"13768",2018,7,5,"Fragilaria capuchina",0
"13769",2018,7,5,"Kirchneirella",0
"13770",2018,7,5,"Leptolyngbya",5
"13771",2018,7,5,"Leponcinclis",0
"13772",2018,7,5,"Lyngbya lagerhemii",0
"13773",2018,7,5,"Merismopedia",3
"13774",2018,7,5,"Micractinium",0
"13775",2018,7,5,"Microcystis sp",0
"13776",2018,7,5,"Monoraphydium tortilé",0
"13777",2018,7,5,"Monoraphydium griffithi",2
"13778",2018,7,5,"Navicula",0
"13779",2018,7,5,"Nitzchia",0
"13780",2018,7,5,"Oscillatoria",1
"13781",2018,7,5,"Pandorina",0
"13782",2018,7,5,"Pachycladella",0
"13783",2018,7,5,"Phacus",0
"13784",2018,7,5,"Plantotrix",3
"13785",2018,7,5,"Planctolyngbya sp",0
"13786",2018,7,5,"Pseudo Anabaena",0
"13787",2018,7,5,"Raphidiopsis",10
"13788",2018,7,5,"Rivularia",0
"13789",2018,7,5,"Scenedesmus acuminatus",0
"13790",2018,7,5,"Scenedesmus cuadricauda",0
"13791",2018,7,5,"Scenedesmus dimorphus",0
"13792",2018,7,5,"Selenastrum",0
"13793",2018,7,5,"Snowella",0
"13794",2018,7,5,"Surirella",0
"13795",2018,7,5,"Staurastrum",0
"13796",2018,7,5,"Stephanodiscus",0
"13797",2018,7,5,"Synechoccocus",0
"13798",2018,7,5,"Tetrastrum",0
"13799",2018,7,5,"Treubaria",0
"13800",2018,7,5,"Woronichinia",4
"13801",2018,8,1,"Anacystis",0
"13802",2018,8,1,"Ankistrodesmus",0
"13803",2018,8,1,"Ankistrodesmus falcatus",0
"13804",2018,8,1,"Aphanizomenon",0
"13805",2018,8,1,"Aphanocapsa",0
"13806",2018,8,1,"Arthrospira",0
"13807",2018,8,1,"Aulacoseira",0
"13808",2018,8,1,"Botryococcus",0
"13809",2018,8,1,"Ceratium",0
"13810",2018,8,1,"Cyclotella",0
"13811",2018,8,1,"Cilindrospermopsis",0
"13812",2018,8,1,"Cilindrospermun",0
"13813",2018,8,1,"Cimbela",0
"13814",2018,8,1,"Chlorella",3
"13815",2018,8,1,"Closterium",0
"13816",2018,8,1,"Coelastrum",0
"13817",2018,8,1,"Coelosphaerium",0
"13818",2018,8,1,"Chroococcus",0
"13819",2018,8,1,"Coscinodiscus",0
"13820",2018,8,1,"Crucigenia tetrapoda",1
"13821",2018,8,1,"Crucigenia irregularis",0
"13822",2018,8,1,"Dyctiosphaerium",0
"13823",2018,8,1,"Eudorina",3
"13824",2018,8,1,"Euglena",0
"13825",2018,8,1,"Gloeopcapsa",0
"13826",2018,8,1,"Gomphosphaeria lacustris",0
"13827",2018,8,1,"Golenkinia",0
"13828",2018,8,1,"Fragilaria capuchina",0
"13829",2018,8,1,"Kirchneirella",7
"13830",2018,8,1,"Leptolyngbya",0
"13831",2018,8,1,"Leponcinclis",0
"13832",2018,8,1,"Lyngbya lagerhemii",0
"13833",2018,8,1,"Merismopedia",9
"13834",2018,8,1,"Micractinium",0
"13835",2018,8,1,"Microcystis sp",0
"13836",2018,8,1,"Monoraphydium tortilé",0
"13837",2018,8,1,"Monoraphydium griffithi",0
"13838",2018,8,1,"Navicula",0
"13839",2018,8,1,"Nitzchia",0
"13840",2018,8,1,"Oscillatoria",4
"13841",2018,8,1,"Pandorina",0
"13842",2018,8,1,"Pachycladella",0
"13843",2018,8,1,"Phacus",0
"13844",2018,8,1,"Plantotrix",0
"13845",2018,8,1,"Planctolyngbya sp",0
"13846",2018,8,1,"Pseudo Anabaena",0
"13847",2018,8,1,"Raphidiopsis",3
"13848",2018,8,1,"Rivularia",0
"13849",2018,8,1,"Scenedesmus acuminatus",6
"13850",2018,8,1,"Scenedesmus cuadricauda",0
"13851",2018,8,1,"Scenedesmus dimorphus",0
"13852",2018,8,1,"Selenastrum",1
"13853",2018,8,1,"Snowella",0
"13854",2018,8,1,"Surirella",0
"13855",2018,8,1,"Staurastrum",0
"13856",2018,8,1,"Stephanodiscus",0
"13857",2018,8,1,"Synechoccocus",0
"13858",2018,8,1,"Tetrastrum",0
"13859",2018,8,1,"Treubaria",0
"13860",2018,8,1,"Woronichinia",0
"13861",2018,8,2,"Anacystis",0
"13862",2018,8,2,"Ankistrodesmus",0
"13863",2018,8,2,"Ankistrodesmus falcatus",0
"13864",2018,8,2,"Aphanizomenon",0
"13865",2018,8,2,"Aphanocapsa",0
"13866",2018,8,2,"Arthrospira",0
"13867",2018,8,2,"Aulacoseira",0
"13868",2018,8,2,"Botryococcus",0
"13869",2018,8,2,"Ceratium",0
"13870",2018,8,2,"Cyclotella",0
"13871",2018,8,2,"Cilindrospermopsis",1
"13872",2018,8,2,"Cilindrospermun",27
"13873",2018,8,2,"Cimbela",0
"13874",2018,8,2,"Chlorella",640
"13875",2018,8,2,"Closterium",0
"13876",2018,8,2,"Coelastrum",6
"13877",2018,8,2,"Coelosphaerium",0
"13878",2018,8,2,"Chroococcus",0
"13879",2018,8,2,"Coscinodiscus",0
"13880",2018,8,2,"Crucigenia tetrapoda",0
"13881",2018,8,2,"Crucigenia irregularis",0
"13882",2018,8,2,"Dyctiosphaerium",0
"13883",2018,8,2,"Eudorina",0
"13884",2018,8,2,"Euglena",8
"13885",2018,8,2,"Gloeopcapsa",2
"13886",2018,8,2,"Gomphosphaeria lacustris",0
"13887",2018,8,2,"Golenkinia",0
"13888",2018,8,2,"Fragilaria capuchina",6
"13889",2018,8,2,"Kirchneirella",0
"13890",2018,8,2,"Leptolyngbya",0
"13891",2018,8,2,"Leponcinclis",0
"13892",2018,8,2,"Lyngbya lagerhemii",0
"13893",2018,8,2,"Merismopedia",5
"13894",2018,8,2,"Micractinium",26
"13895",2018,8,2,"Microcystis sp",0
"13896",2018,8,2,"Monoraphydium tortilé",0
"13897",2018,8,2,"Monoraphydium griffithi",8
"13898",2018,8,2,"Navicula",0
"13899",2018,8,2,"Nitzchia",0
"13900",2018,8,2,"Oscillatoria",5
"13901",2018,8,2,"Pandorina",3
"13902",2018,8,2,"Pachycladella",0
"13903",2018,8,2,"Phacus",3
"13904",2018,8,2,"Plantotrix",4
"13905",2018,8,2,"Planctolyngbya sp",0
"13906",2018,8,2,"Pseudo Anabaena",0
"13907",2018,8,2,"Raphidiopsis",12
"13908",2018,8,2,"Rivularia",0
"13909",2018,8,2,"Scenedesmus acuminatus",5
"13910",2018,8,2,"Scenedesmus cuadricauda",0
"13911",2018,8,2,"Scenedesmus dimorphus",0
"13912",2018,8,2,"Selenastrum",0
"13913",2018,8,2,"Snowella",0
"13914",2018,8,2,"Surirella",0
"13915",2018,8,2,"Staurastrum",0
"13916",2018,8,2,"Stephanodiscus",3
